Source,Date,URL,Score,   ,Anger,Fear,Joy,Sad,Analy,Confi,Tenta
The New York Times,2020-09-17T17:27:27+0000,https://www.nytimes.com/2020/09/17/health/covid-vaccine-when-available.html,0, ,0.5,0.5,0.520599,0.5,0.753549,0.5,0.807131
The New York Times,2020-09-17T12:29:22+0000,https://www.nytimes.com/2020/09/17/health/covid-moderna-vaccine.html,0, ,0.5,0.5,0.5,0.5,0.823604,0.5,0.699681
The New York Times,2020-09-19T22:26:09+0000,https://www.nytimes.com/2020/09/19/health/astrazeneca-vaccine-safety-blueprints.html,0, ,0.5,0.5,0.5,0.555906,0.785045,0.5,0.756489
The New York Times,2020-09-18T21:10:23+0000,https://www.nytimes.com/2020/09/18/health/coronavirus-testing-cdc.html,0, ,0.5,0.5,0.533595,0.556867,0.597809,0.5,0.5
The New York Times,2020-09-17T22:07:00+0000,https://www.nytimes.com/2020/09/17/health/coronavirus-testing-cdc.html,0, ,0.5,0.5,0.525237,0.502364,0.76035,0.5,0.5
The New York Times,2020-09-16T12:45:30+0000,https://www.nytimes.com/2020/09/16/health/coronavirus-drug-eli-lilly.html,0, ,0.5,0.5,0.5,0.568897,0.769998,0.5,0.5
The New York Times,2020-09-16T16:53:16+0000,https://www.nytimes.com/2020/09/16/health/covid-vaccines-free.html,0, ,0.5,0.5,0.524843,0.5,0.671957,0.5,0.762738
The New York Times,2020-09-13T09:00:09+0000,https://www.nytimes.com/2020/09/13/health/covid-fever-checks-dining.html,0, ,0.5,0.5,0.5,0.533158,0.723469,0.5,0.780923
The New York Times,2020-09-17T22:09:08+0000,https://www.nytimes.com/2020/09/17/health/covid-pregnancy-premature-birth.html,0, ,0.5,0.5,0.5,0.609605,0.722032,0.5,0.737295
The New York Times,2020-09-19T19:30:39+0000,https://www.nytimes.com/2020/09/19/health/azar-hhs-fda.html,0, ,0.5,0.5,0.5,0.5,0.657336,0.5,0.5
The New York Times,2020-09-15T03:00:10+0000,https://www.nytimes.com/2020/09/14/health/coronavirus-gates-foundation-health.html,0, ,0.5,0.5,0.516837,0.587525,0.5,0.5,0.575328
The New York Times,2020-09-13T19:25:59+0000,https://www.nytimes.com/2020/09/13/science/coronavirus-vaccine-trials.html,0, ,0.5,0.5,0.5,0.5,0.76741,0.5,0.667347
The New York Times,2020-09-18T04:01:10+0000,https://www.nytimes.com/2020/09/18/health/covid-hospitals-medicare-rates.html,0, ,0.5,0.5,0.521263,0.5651,0.670896,0.5,0.659428
The New York Times,2020-09-18T19:27:09+0000,https://www.nytimes.com/2020/09/18/health/wildfires-children-lungs.html,0, ,0.5,0.571021,0.5,0.537671,0.539037,0.5,0.618983
The New York Times,2020-09-14T15:00:14+0000,https://www.nytimes.com/2020/09/14/science/venus-life-clouds.html,0, ,0.5,0.5,0.633764,0.5,0.653637,0.5,0.735243
